text,label
"Chocolate Nutella Lava Cookies RecipeChocolate Nutella Lava Cookies Recipe is an irresistible treat to chocolate admirers. They are the Chewy, fudgey, gooey chocolate cookies stuffed with luscious Nutella. They have cocoa powder, chocochips in them and have smooth and gooey center filled with chewy nutella. These can be served during tea time or packed in to kids snack boxes or can just be had alone when you have sweet cravings during any time of the day! Find more of the Nutella recipes hereAll Purpose Flour (Maida)|Butter (unsalted)|Sugar|Brown Sugar (Demerara Sugar)|Whole Eggs|Cocoa Powder|Baking soda|Corn flour|Salt|Vanilla Extract|Nutella Spread|Chocolate chips",1
"Vegetarian Watermelon Jello RecipeHere is a super easy version of jello with Watermelon. Whats more, it is vegetarian as well! The use of Agar agar (plant extract) instead of normally used gelatine to make this yummy party dessert will make your experience even more lovable. With only 2-3 ingredients, this jello is sure to be an addiction once in a while. Serve this Vegetarian Watermelon Jello as a dessert after a party meal or during tea time along with a bowl of roasted nuts. Take a look at more of our Party dessert recipes that are worth drooling for!Watermelon|Agar agar|Sugar",1
Spring is a time for rebirth and the fulfilment of new life.,0
"Traditional Bengali Rasgulla Recipe - Cottage Cheese Balls In Sweetened SyrupBengali rasgulla recipe is an excellent recipe for this regional classic from the state of West Bengal. Delicate cottage cheese dumplings, soaked in sugar syrup, theyre also called Rosogolla. The process has multiple steps, but yields a super soft rasgulla that is steamed and then soaked in a flavoured sugar syrup. I typically like to flavor the sugar syrup with a rose petals for a refreshing festive flavour, but you could also use saffron or cardamom depending on your preference. Rasgulla may be served on festivals like Navratri or Diwali, but are equally wonderful when served at the end of an Indian thali meal for friends and family. Some other popular Bengali sweets are:Milk|Lemon juice|Sugar|Water|Cardamom Powder (Elaichi)|Cloves (Laung)",1
There are no failures. Just experiences and your reactions to them.,0
"If I could reach up and hold a star for every time you've made me smile, the entire evening sky would be in the palm of my hand.",0
The best thing in every noble dream is the dreamer...,0
"If you spend too much time thinking about a thing, you'll never get it done.",0
"     - Raw Mango Raita                    . ,   ,    -          .                       .       ,                    ,      |||  | || ||",1
The heart has its reasons which reason knows not of.,0
"    - Makhana Ki Sabzi (Recipe In Hindi)                      ,      | |||| |  || | || |  |||",1
I do not believe in a fate that falls on men however they act; but I do believe in a fate that falls on man unless they act.,0
"Kaju Pista Roll Recipe - Cashew Nut Pistachio FudgeTheKaju Pista Roll Recipe is a delectable recipe that is packed with flavors from cashew Nut Pistachios and made into a fudge. The  If you like festival indian sweets, then you must try some of our favorites like Cashew nuts|Pistachios|Condensed Milk|Milk Powder|Sugar|Rose water|Cardamom Powder (Elaichi)",1
Vision without action is a daydream. Action without vision is a nightmare.,0
You must do the things you think you cannot do.,0
One must be fond of people and trust them if one is not to make a mess of life.,0
The first requisite for success is the ability to apply your physical and mental energies to one problem incessantly without growing weary.,0
"      - Baby Corn Paneer Kathi Roll Recipe                 .                .                .                  ,         |||  ()|| |||  | | ||| ",1
"Hariyali Pav Bhaji RecipeWe usually make the normal pav bhaji by using the vegetables and spicing it with Pav Bhaji Masala. Here, lets give a twist to the usual pav bhaji by adding some greens in it. Try this one and impress your friends and family with this healthier version. Serve Hariyali Bhaji with and for a perfect weekday meal. If you like this recipe, you can also try other similar recipes such as Pav buns|Sunflower Oil|Mustard seeds|Cumin seeds (Jeera)|Curry leaves|Asafoetida (hing)|Green Chillies|Onion|Tomato|Potato (Aloo)|Green peas (Matar)|Bottle gourd (lauki)|Spinach Leaves (Palak)|Red Chilli powder|Turmeric powder (Haldi)|Pav bhaji masala|Coriander (Dhania) Leaves",1
"Meditation brings wisdom; lack of mediation leaves ignorance. Know well what leads you forward and what hold you back, and choose the path that leads to wisdom.",0
"We are all inclined to judge ourselves by our ideals; others, by their acts.",0
"Dhaba Style Egg Curry Recipe in Electric Pressure CookerThe taste of Dhaba food is phenomenal and we usually find these dhabas on highways. They cook some amazing dishes in traditional style which enhances the flavour of the dish.   is one such recipe which is spicy, tasty and full of flavours.  is usually served on the road side dhabas in North Indian with  or  . If you like this recipe, you can also try other   such asWhole Eggs|Cumin seeds (Jeera)|Mustard seeds|Asafoetida (hing)|Cloves (Laung)|Bay leaf (tej patta)|Black cardamom (Badi Elaichi)|Cardamom (Elaichi) Pods/Seeds|Dry Red Chillies|Ginger|Garlic|Onion|Kashmiri Red Chilli Powder|Turmeric powder (Haldi)|Coriander Powder (Dhania)|Salt|Water|Coriander (Dhania) Leaves",1
One secret of success in life is for a man to be ready for his opportunity when it comes.,0
"Instant Gor Kairi Lonche Recipe - Sweet Raw Mango PickleThe Instant Gor Kairi Lonche Recipe is an instant Mango pickle which gets made in just under 10 minutes. The addition of jaggery along with powdered mustard seeds and hing brings out the delectable flavors of thisGor Kairi Lonche Recipe. This mango pickle is a classic maharashtrian favorite goes well along with Bhakri for lunch or dinner. Serve Instant Gor Kairi Lonche Recipe along with  and  for a weekday lunch or dinner. If you like this Instant Gor Kairi Lonche Recipe, you can also try other pickle recipes such asMango (Raw)|Jaggery|Mustard seeds|Salt|Mustard oil|Mustard seeds|Cumin seeds (Jeera)|Asafoetida (hing)|Turmeric powder (Haldi)|Red Chilli powder",1
"Toffee Banana Recipe (Classic Chinese Dessert)Toffee banana recipe is a typical Asian sweet/ dessert. Banana slices are dipped in a flour batter, deep-fried , then coated with caramelized sugar syrup (toffee) and then finally sprinkled with sesame seeds. This sweet has a combination of textures- the batter frying makes the fruit soft and sweet, toffee coating makes it brittle and sesame seeds give it a crunch. You can also use other fruits like apple or pineapple for an added twist. Toffee Banana recipe served with vanilla ice cream makes for an unusual indulgent dessert. Here are few more unusual   to tryRipe Bananas|Sesame seeds (Til seeds)|Sesame seeds (Til seeds)|Oil|Chilled water|All Purpose Flour (Maida)|Corn flour|Oil|Baking powder|Sugar|Water",1
"Broccoli, Carrot And Capsicum Sabzi RecipeBroccoli, Carrot and Capsicum Sabzi Recipe is a great combination different texture of vegetables in one dish. This dish wont take much of your time and easy to carry it for your lunch box along with Phulka, Dal or even just some tossed Rice and Raita.  Adding vegetables that have great benefits in them is a must for your everyday diet as it will keep you healthy and fit. Serve the   along with  ,   and  for your everyday meal. If you are looking for more  , here are some that you can make for your everyday meals:Broccoli|Carrots (Gajjar)|Green Bell Pepper (Capsicum)|Mustard seeds|Curry leaves|Asafoetida (hing)|Black pepper powder|Onion|Tomatoes|Ginger|Garlic|Green Chilli|Salt|Sunflower Oil",1
There is no scarcity of opportunity to make a living at what you love; theres only scarcity of resolve to make it happen.,0
Pesto and Tangy Tomato Whirls with Hints of Garlic Pesto and Tangy Tomato Whirls with Hints of Garlic are eggless delightful rolls. These pull apart bread whirls have a nice herb flavour to them with the addition of homemade pesto. the tomato sauce baked along with the bread makes these tangy and tasty. You can add some cheese as well into the bread roll or garnish them with cheese to make them most tasty and appealing to the kids. They make a great party appetizer or an evening snack and you can pair them with any sauce based dish to make the meal complete. Serve Pesto and Tangy Tomato Whirls with Hints of Garlicalong with  for a weeknight dinner. Check out our other special Rolls RecipesAll Purpose Flour (Maida)|Sugar|Baking powder|Salt|Water|Milk|Basil leaves|Garlic|Extra Virgin Olive Oil|Black pepper powder|Salt|Tomatoes|Garlic|Onion|Tomato Ketchup|Black pepper powder|Salt|Parsley leaves|Britannia Cheese Block,1
"Green Moong Dal Pulao With Vegetables RecipeThe  , is a combination that is wholesome and yet packed with spices, flavours, and taste. I came up with this Biryani Recipe when I was packing the kids lunch boxes and then I realised that I wanted to include more protein in their diet. Instead of rice with vegetables, I decided to add the green moong to it and spicing it up. Combining Whole Green Moong along with rice, spices and nuts was one of the best dishes I have savoured in my lifetime. Green   makes a great wholesome one dish meal along with  for a weekday lunch. If you like this recipe, you can also try other  that you can make for your weeknight dinners: Cumin seeds (Jeera)|Onion|Garlic|Ginger|Green Chillies|Cardamom (Elaichi) Pods/Seeds|Cinnamon stick|Tomatoes|Green beans|Carrots|Turmeric powder (Haldi)|Green Moong Dal (Whole)|Rice|Salt|Water",1
"Chutney Podi Sadam Recipe - Rice Flavoured With Chutney Podi, is a  Rice recipe which is a quick mixed rice recipe made with ghee and chutney podi. Make it with your leftover white rice or make fresh rice and try this recipe. Serve it either for South Indian lunch or dinner. Serve this , with and for a weekday meal. Take a look at some more which you can cook for your everyday mealCooked rice|Mustard seeds (Rai/ Kadugu)|White Urad Dal (Split)|Chana dal (Bengal Gram Dal)|Raw Peanuts (Moongphali)|Curry leaves|Green Chillies|Turmeric powder (Haldi)|Onion|Salt|Lemon juice|Coriander (Dhania) Leaves",1
"    - Cheesy Potatoes Recipe               .               .       ,                             ,       ,|| | | |  ||  ||",1
"   - Mysore Chutney (Recipe In Hindi)                 .             .                        ,      | |  |  || | |",1
"No Bake Lemon Bars RecipeWhen nature gives you lemons, you make lemon bars! Talk about best lemon desserts, the classic lemon bars has to be most favorite. These No Bake Lemon Bar Recipe areso ridiculously so simple to make, yet so good! The base is made of crackers crumb and then topped with delicious lemony creamy liquid. The best part about this no bake lemon bars is, it doesn't need overnight setting time. Only a few hours to set and you are good to serve these delicious fudgy crumbly bars for your guests and loved ones. Make these No Bake Lemon Bars for a dinner party or even simply for an evening tea party and serve it along with a cup of coffee of green tea. If you like this recipe, you can also try other Dessert recipes such as Graham cracker crumbs|Caster Sugar|Lemon zest|Lemon juice|Corn flour|Agar agar|Water|Sugar|Fresh cream|Yellow food colour|Icing Sugar|Mint Leaves (Pudina)",1
